ID	Gene_Title	Gene_Symbol	ENTREZ_GENE_ID
201864_at	GDP dissociation inhibitor 1	GDI1	2664
201865_x_at	nuclear receptor subfamily 3; group C; member 1 (glucocorticoid receptor)	NR3C1	2908
201866_s_at	nuclear receptor subfamily 3; group C; member 1 (glucocorticoid receptor)	NR3C1	2908
201867_s_at	transducin (beta)-like 1X-linked	TBL1X	6907
201868_s_at	transducin (beta)-like 1X-linked	TBL1X	6907
201869_s_at	transducin (beta)-like 1X-linked	TBL1X	6907
201870_at	translocase of outer mitochondrial membrane 34	TOMM34	10953
201871_s_at	UBX domain protein 1	UBXN1	51035
201872_s_at	ATP-binding cassette; sub-family E (OABP); member 1	ABCE1	6059
201873_s_at	ATP-binding cassette; sub-family E (OABP); member 1	ABCE1	6059
201874_at	myelin protein zero-like 1	MPZL1	9019
201875_s_at	myelin protein zero-like 1	MPZL1	9019
201876_at	paraoxonase 2	PON2	5445
201877_s_at	protein phosphatase 2; regulatory subunit B'; gamma	PPP2R5C	5527
201878_at	ariadne RBR E3 ubiquitin protein ligase 1	ARIH1	25820
201879_at	ariadne RBR E3 ubiquitin protein ligase 1	ARIH1	25820
201880_at	ariadne RBR E3 ubiquitin protein ligase 1	ARIH1	25820
201881_s_at	ariadne RBR E3 ubiquitin protein ligase 1	ARIH1	25820
201882_x_at	UDP-Gal:betaGlcNAc beta 1;4- galactosyltransferase; polypeptide 1	B4GALT1	2683
201883_s_at	UDP-Gal:betaGlcNAc beta 1;4- galactosyltransferase; polypeptide 1	B4GALT1	2683
201884_at	carcinoembryonic antigen-related cell adhesion molecule 5	CEACAM5	1048
201885_s_at	cytochrome b5 reductase 3	CYB5R3	1727
201886_at	DDB1 and CUL4 associated factor 11	DCAF11	80344
201887_at	interleukin 13 receptor; alpha 1	IL13RA1	3597
201888_s_at	interleukin 13 receptor; alpha 1	IL13RA1	3597
201889_at	family with sequence similarity 3; member C	FAM3C	10447
201890_at	ribonucleotide reductase M2	RRM2	6241
201891_s_at	beta-2-microglobulin	B2M	567
201892_s_at	IMP (inosine 5'-monophosphate) dehydrogenase 2	IMPDH2	3615
201893_x_at	decorin	DCN	1634
201894_s_at	signal sequence receptor; alpha	SSR1	6745
201895_at	A-Raf proto-oncogene; serine/threonine kinase	ARAF	369
201896_s_at	proline/serine-rich coiled-coil 1	PSRC1	84722
201897_s_at	CDC28 protein kinase regulatory subunit 1B	CKS1B	1163
201898_s_at	ubiquitin-conjugating enzyme E2A	UBE2A	7319
201899_s_at	ubiquitin-conjugating enzyme E2A	UBE2A	7319
201900_s_at	aldo-keto reductase family 1; member A1 (aldehyde reductase)	AKR1A1	10327
201901_s_at	YY1 transcription factor	YY1	7528
201902_s_at	YY1 transcription factor	YY1	7528
201903_at	ubiquinol-cytochrome c reductase core protein I	UQCRC1	7384
201904_s_at	CTD (carboxy-terminal domain; RNA polymerase II; polypeptide A) small phosphatase-like	CTDSPL	10217
201905_s_at	CTD (carboxy-terminal domain; RNA polymerase II; polypeptide A) small phosphatase-like	CTDSPL	10217
201906_s_at	CTD (carboxy-terminal domain; RNA polymerase II; polypeptide A) small phosphatase-like	CTDSPL	10217
201907_x_at	dishevelled segment polarity protein 3	DVL3	1857
201908_at	dishevelled segment polarity protein 3	DVL3	1857
201909_at	ribosomal protein S4; Y-linked 1	RPS4Y1	6192
201910_at	FERM; RhoGEF (ARHGEF) and pleckstrin domain protein 1 (chondrocyte-derived)	FARP1	10160
201911_s_at	FERM; RhoGEF (ARHGEF) and pleckstrin domain protein 1 (chondrocyte-derived)	FARP1	10160
201912_s_at	G1 to S phase transition 1	GSPT1	2935
201913_s_at	CoA synthase	COASY	80347
201914_s_at	SEC63 homolog (S. cerevisiae)	SEC63	11231
201915_at	SEC63 homolog (S. cerevisiae)	SEC63	11231
201916_s_at	SEC63 homolog (S. cerevisiae)	SEC63	11231
201917_s_at	solute carrier family 25 (pyrimidine nucleotide carrier ); member 36	SLC25A36	55186
201918_at	solute carrier family 25 (pyrimidine nucleotide carrier ); member 36	SLC25A36	55186
201919_at	solute carrier family 25 (pyrimidine nucleotide carrier ); member 36	SLC25A36	55186
201920_at	solute carrier family 20 (phosphate transporter); member 1	SLC20A1	6574
201921_at	guanine nucleotide binding protein (G protein); gamma 10	GNG10	2790
201922_at	NSA2 ribosome biogenesis homolog (S. cerevisiae)	NSA2	10412
201923_at	peroxiredoxin 4	PRDX4	10549
201924_at	AF4/FMR2 family; member 1	AFF1	4299
201925_s_at	CD55 molecule; decay accelerating factor for complement (Cromer blood group)	CD55	1604
201926_s_at	CD55 molecule; decay accelerating factor for complement (Cromer blood group)	CD55	1604
201927_s_at	plakophilin 4	PKP4	8502
201928_at	plakophilin 4	PKP4	8502
201929_s_at	plakophilin 4	PKP4	8502
201930_at	minichromosome maintenance complex component 6	MCM6	4175
201931_at	electron-transfer-flavoprotein; alpha polypeptide	ETFA	2108
201932_at	leucine rich repeat containing 41	LRRC41	10489
201933_at	charged multivesicular body protein 1A	CHMP1A	5119
201934_at	WD repeat domain 82	WDR82	80335
201935_s_at	eukaryotic translation initiation factor 4 gamma; 3	EIF4G3	8672
201936_s_at	eukaryotic translation initiation factor 4 gamma; 3	EIF4G3	8672
201937_s_at	aspartyl aminopeptidase	DNPEP	23549
201938_at	cyclin-dependent kinase 2 associated protein 1	CDK2AP1	8099
201939_at	polo-like kinase 2	PLK2	10769
201940_at	carboxypeptidase D	CPD	1362
201941_at	carboxypeptidase D	CPD	1362
201942_s_at	carboxypeptidase D	CPD	1362
201943_s_at	carboxypeptidase D	CPD	1362
201944_at	hexosaminidase B (beta polypeptide)	HEXB	3074
201945_at	furin (paired basic amino acid cleaving enzyme)	FURIN	5045
201946_s_at	chaperonin containing TCP1; subunit 2 (beta)	CCT2	10576
201947_s_at	chaperonin containing TCP1; subunit 2 (beta)	CCT2	10576
201948_at	guanine nucleotide binding protein-like 2 (nucleolar)	GNL2	29889
201949_x_at	capping protein (actin filament) muscle Z-line; beta	CAPZB	832
201950_x_at	capping protein (actin filament) muscle Z-line; beta	CAPZB	832
201951_at	activated leukocyte cell adhesion molecule	ALCAM	214
201952_at	activated leukocyte cell adhesion molecule	ALCAM	214
201953_at	calcium and integrin binding 1 (calmyrin)	CIB1	10519
201954_at	actin related protein 2/3 complex; subunit 1B; 41kDa	ARPC1B	10095
201955_at	cyclin C	CCNC	892
201956_s_at	glyceronephosphate O-acyltransferase	GNPAT	8443
201957_at	protein phosphatase 1; regulatory subunit 12B	PPP1R12B	4660
201958_s_at	protein phosphatase 1; regulatory subunit 12B	PPP1R12B	4660
201959_s_at	MYC binding protein 2; E3 ubiquitin protein ligase	MYCBP2	23077
201960_s_at	MYC binding protein 2; E3 ubiquitin protein ligase	MYCBP2	23077
201961_s_at	ring finger protein 41; E3 ubiquitin protein ligase	RNF41	10193
201962_s_at	ring finger protein 41; E3 ubiquitin protein ligase	RNF41	10193
201963_at	acyl-CoA synthetase long-chain family member 1	ACSL1	2180
201964_at	senataxin	SETX	23064
201965_s_at	senataxin	SETX	23064
201966_at	NADH dehydrogenase (ubiquinone) Fe-S protein 2; 49kDa (NADH-coenzyme Q reductase)	NDUFS2	4720
201967_at	RNA binding motif protein 6	RBM6	10180
201968_s_at	phosphoglucomutase 1	PGM1	5236
201969_at	nuclear autoantigenic sperm protein (histone-binding)	NASP	4678
201970_s_at	nuclear autoantigenic sperm protein (histone-binding)	NASP	4678
201971_s_at	ATPase; H+ transporting; lysosomal 70kDa; V1 subunit A	ATP6V1A	523
201972_at	ATPase; H+ transporting; lysosomal 70kDa; V1 subunit A	ATP6V1A	523
201973_s_at	CCZ1 vacuolar protein trafficking and biogenesis associated homolog (S. cerevisiae) /// CCZ1 vacuolar protein trafficking and biogenesis associated homolog B (S. cerevisiae)	CCZ1 /// CCZ1B	51622 /// 221960
201974_s_at	CCZ1 vacuolar protein trafficking and biogenesis associated homolog (S. cerevisiae)	CCZ1	51622
201975_at	CAP-GLY domain containing linker protein 1	CLIP1	6249
201976_s_at	myosin X	MYO10	4651
201977_s_at	KIAA0141	KIAA0141	9812
201978_s_at	KIAA0141	KIAA0141	9812
201979_s_at	protein phosphatase 5; catalytic subunit	PPP5C	5536
201980_s_at	Ras suppressor protein 1	RSU1	6251
201981_at	pregnancy-associated plasma protein A; pappalysin 1	PAPPA	5069
201982_s_at	pregnancy-associated plasma protein A; pappalysin 1	PAPPA	5069
201983_s_at	epidermal growth factor receptor	EGFR	1956
201984_s_at	epidermal growth factor receptor	EGFR	1956
201985_at	KIAA0196	KIAA0196	9897
201986_at	mediator complex subunit 13	MED13	9969
201987_at	mediator complex subunit 13	MED13	9969
201988_s_at	cAMP responsive element binding protein-like 2	CREBL2	1389
201989_s_at	cAMP responsive element binding protein-like 2	CREBL2	1389
201990_s_at	cAMP responsive element binding protein-like 2	CREBL2	1389
201991_s_at	kinesin family member 5B	KIF5B	3799
201992_s_at	kinesin family member 5B	KIF5B	3799
201993_x_at	heterogeneous nuclear ribonucleoprotein D-like	HNRNPDL	9987
201994_at	mortality factor 4 like 2	MORF4L2	9643
201995_at	exostosin glycosyltransferase 1	EXT1	2131
201996_s_at	spen family transcriptional repressor	SPEN	23013
201997_s_at	spen family transcriptional repressor	SPEN	23013
201998_at	ST6 beta-galactosamide alpha-2;6-sialyltranferase 1	ST6GAL1	6480
201999_s_at	dynein; light chain; Tctex-type 1	DYNLT1	6993
202000_at	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex; 6; 14kDa	NDUFA6	4700
202001_s_at	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex; 6; 14kDa	NDUFA6	4700
202002_at	acetyl-CoA acyltransferase 2	ACAA2	10449
202003_s_at	acetyl-CoA acyltransferase 2	ACAA2	10449
202004_x_at	succinate dehydrogenase complex; subunit C; integral membrane protein; 15kDa	SDHC	6391
202005_at	suppression of tumorigenicity 14 (colon carcinoma)	ST14	6768
202006_at	protein tyrosine phosphatase; non-receptor type 12	PTPN12	5782
202007_at	nidogen 1	NID1	4811
202008_s_at	nidogen 1	NID1	4811
202009_at	twinfilin actin-binding protein 2	TWF2	11344
202010_s_at	prostaglandin reductase 2 /// zinc finger protein 410	PTGR2 /// ZNF410	57862 /// 145482
202011_at	tight junction protein 1	TJP1	7082
202012_s_at	exostosin glycosyltransferase 2	EXT2	2132
202013_s_at	exostosin glycosyltransferase 2	EXT2	2132
202014_at	protein phosphatase 1; regulatory subunit 15A	PPP1R15A	23645
202015_x_at			
202016_at	mesoderm specific transcript	MEST	4232
202017_at	epoxide hydrolase 1; microsomal (xenobiotic)	EPHX1	2052
202018_s_at	lactotransferrin	LTF	4057
202019_s_at	LanC lantibiotic synthetase component C-like 1 (bacterial)	LANCL1	10314
202020_s_at	LanC lantibiotic synthetase component C-like 1 (bacterial)	LANCL1	10314
202021_x_at	eukaryotic translation initiation factor 1	EIF1	10209
202022_at	aldolase C; fructose-bisphosphate	ALDOC	230
202023_at	ephrin-A1	EFNA1	1942
202024_at	arsA arsenite transporter; ATP-binding; homolog 1 (bacterial)	ASNA1	439
202025_x_at	acetyl-CoA acyltransferase 1	ACAA1	30
202026_at	succinate dehydrogenase complex; subunit D; integral membrane protein	SDHD	6392
202027_at	transmembrane protein 184B	TMEM184B	25829
202028_s_at	ribosomal protein L38	RPL38	6169
202029_x_at	ribosomal protein L38	RPL38	6169
202030_at	branched chain ketoacid dehydrogenase kinase	BCKDK	10295
202031_s_at	WD repeat domain; phosphoinositide interacting 2	WIPI2	26100
202032_s_at	mannosidase; alpha; class 2A; member 2	MAN2A2	4122
202033_s_at	RB1-inducible coiled-coil 1	RB1CC1	9821
202034_x_at	RB1-inducible coiled-coil 1	RB1CC1	9821
202035_s_at	secreted frizzled-related protein 1	SFRP1	6422
202036_s_at	secreted frizzled-related protein 1	SFRP1	6422
202037_s_at	secreted frizzled-related protein 1	SFRP1	6422
202038_at	ubiquitination factor E4A	UBE4A	9354
202039_at	myosin XVIIIA /// TGFB1-induced anti-apoptotic factor 1	MYO18A /// TIAF1	9220 /// 399687
202040_s_at	lysine (K)-specific demethylase 5A	KDM5A	5927
202041_s_at	fibroblast growth factor (acidic) intracellular binding protein	FIBP	9158
202042_at	histidyl-tRNA synthetase /// uncharacterized LOC101928623	HARS /// LOC101928623	3035 /// 101928623
202043_s_at	spermine synthase	SMS	6611
202044_at	Rho GTPase activating protein 35	ARHGAP35	2909
202045_s_at	Rho GTPase activating protein 35	ARHGAP35	2909
202046_s_at	Rho GTPase activating protein 35	ARHGAP35	2909
202047_s_at	chromobox homolog 6	CBX6	23466
202048_s_at	chromobox homolog 6	CBX6	23466
202049_s_at	zinc finger; MYM-type 4	ZMYM4	9202
202050_s_at	zinc finger; MYM-type 4	ZMYM4	9202
202051_s_at	zinc finger; MYM-type 4	ZMYM4	9202
202052_s_at	retinoic acid induced 14	RAI14	26064
202053_s_at	aldehyde dehydrogenase 3 family; member A2	ALDH3A2	224
202054_s_at	aldehyde dehydrogenase 3 family; member A2	ALDH3A2	224
202055_at	karyopherin alpha 1 (importin alpha 5)	KPNA1	3836
202056_at	karyopherin alpha 1 (importin alpha 5)	KPNA1	3836
202057_at	karyopherin alpha 1 (importin alpha 5)	KPNA1	3836
202058_s_at	karyopherin alpha 1 (importin alpha 5)	KPNA1	3836
202059_s_at	karyopherin alpha 1 (importin alpha 5)	KPNA1	3836
202060_at	CTR9; Paf1/RNA polymerase II complex component	CTR9	9646
202061_s_at	sel-1 suppressor of lin-12-like (C. elegans)	SEL1L	6400
202062_s_at	sel-1 suppressor of lin-12-like (C. elegans)	SEL1L	6400
202063_s_at	sel-1 suppressor of lin-12-like (C. elegans)	SEL1L	6400
202064_s_at	sel-1 suppressor of lin-12-like (C. elegans)	SEL1L	6400
202065_s_at	protein tyrosine phosphatase; receptor type; f polypeptide (PTPRF); interacting protein (liprin); alpha 1	PPFIA1	8500
202066_at	protein tyrosine phosphatase; receptor type; f polypeptide (PTPRF); interacting protein (liprin); alpha 1	PPFIA1	8500
202067_s_at	low density lipoprotein receptor	LDLR	3949
202068_s_at	low density lipoprotein receptor	LDLR	3949
202069_s_at	isocitrate dehydrogenase 3 (NAD+) alpha	IDH3A	3419
202070_s_at	isocitrate dehydrogenase 3 (NAD+) alpha	IDH3A	3419
202071_at	syndecan 4	SDC4	6385
202072_at	heterogeneous nuclear ribonucleoprotein L	HNRNPL	3191
202073_at	optineurin	OPTN	10133
202074_s_at	optineurin	OPTN	10133
202075_s_at	phospholipid transfer protein	PLTP	5360
202076_at	baculoviral IAP repeat containing 2	BIRC2	329
202077_at	NADH dehydrogenase (ubiquinone) 1; alpha/beta subcomplex; 1; 8kDa	NDUFAB1	4706
202078_at	COP9 signalosome subunit 3	COPS3	8533
202079_s_at	trafficking protein; kinesin binding 1	TRAK1	22906
202080_s_at	trafficking protein; kinesin binding 1	TRAK1	22906
202081_at	immediate early response 2	IER2	9592
202082_s_at	SEC14-like 1 (S. cerevisiae)	SEC14L1	6397
202083_s_at	SEC14-like 1 (S. cerevisiae)	SEC14L1	6397
202084_s_at	SEC14-like 1 (S. cerevisiae)	SEC14L1	6397
202085_at	tight junction protein 2	TJP2	9414
202086_at	myxovirus (influenza virus) resistance 1; interferon-inducible protein p78 (mouse)	MX1	4599
202087_s_at	cathepsin L	CTSL	1514
202088_at	solute carrier family 39 (zinc transporter); member 6	SLC39A6	25800
202089_s_at	solute carrier family 39 (zinc transporter); member 6	SLC39A6	25800
202090_s_at	ubiquinol-cytochrome c reductase; complex III subunit XI	UQCR11	10975
202091_at			
202092_s_at	ADP-ribosylation factor-like 2 binding protein	ARL2BP	23568
202093_s_at	Paf1; RNA polymerase II associated factor; homolog (S. cerevisiae)	PAF1	54623
202094_at	baculoviral IAP repeat containing 5	BIRC5	332
202095_s_at	baculoviral IAP repeat containing 5	BIRC5	332
202096_s_at	translocator protein (18kDa)	TSPO	706
202097_at	nucleoporin 153kDa	NUP153	9972
202098_s_at	protein arginine methyltransferase 2	PRMT2	3275
202099_s_at	DiGeorge syndrome critical region gene 2	DGCR2	9993
202100_at	v-ral simian leukemia viral oncogene homolog B	RALB	5899
202101_s_at	v-ral simian leukemia viral oncogene homolog B	RALB	5899
202102_s_at	bromodomain containing 4	BRD4	23476
202103_at	bromodomain containing 4	BRD4	23476
202104_s_at	uncharacterized LOC101930112 /// spastic paraplegia 7 (pure and complicated autosomal recessive)	LOC101930112 /// SPG7	6687 /// 101930112
202105_at	immunoglobulin (CD79A) binding protein 1	IGBP1	3476
202106_at	golgin A3	GOLGA3	2802
202107_s_at	minichromosome maintenance complex component 2	MCM2	4171
202108_at	peptidase D	PEPD	5184
202109_at	ADP-ribosylation factor interacting protein 2	ARFIP2	23647
202110_at	cytochrome c oxidase subunit VIIb	COX7B	1349
202111_at	solute carrier family 4 (anion exchanger); member 2	SLC4A2	6522
202112_at	von Willebrand factor	VWF	7450
202113_s_at	sorting nexin 2	SNX2	6643
202114_at	sorting nexin 2	SNX2	6643
202115_s_at	nucleolar complex associated 2 homolog (S. cerevisiae)	NOC2L	26155
202116_at	D4; zinc and double PHD fingers family 2	DPF2	5977
202117_at	Rho GTPase activating protein 1	ARHGAP1	392
202118_s_at	copine III	CPNE3	8895
202119_s_at	copine III	CPNE3	8895
202120_x_at	adaptor-related protein complex 2; sigma 1 subunit	AP2S1	1175
202121_s_at	charged multivesicular body protein 2A	CHMP2A	27243
202122_s_at	perilipin 3	PLIN3	10226
202123_s_at	ABL proto-oncogene 1; non-receptor tyrosine kinase	ABL1	25
202124_s_at	trafficking protein; kinesin binding 2	TRAK2	66008
202125_s_at	trafficking protein; kinesin binding 2	TRAK2	66008
202126_at	pre-mRNA processing factor 4B	PRPF4B	8899
202127_at	pre-mRNA processing factor 4B	PRPF4B	8899
202128_at	apoptosis resistant E3 ubiquitin protein ligase 1	AREL1	9870
202129_s_at	RIO kinase 3	RIOK3	8780
202130_at	RIO kinase 3	RIOK3	8780
202131_s_at	RIO kinase 3	RIOK3	8780
202132_at	WW domain containing transcription regulator 1	WWTR1	25937
202133_at	WW domain containing transcription regulator 1	WWTR1	25937
202134_s_at	WW domain containing transcription regulator 1	WWTR1	25937
202135_s_at	ARP1 actin-related protein 1 homolog B; centractin beta (yeast)	ACTR1B	10120
202136_at	zinc finger; MYND-type containing 11	ZMYND11	10771
202137_s_at	zinc finger; MYND-type containing 11	ZMYND11	10771
202138_x_at	aminoacyl tRNA synthetase complex-interacting multifunctional protein 2	AIMP2	7965
202139_at	aldo-keto reductase family 7; member A2 (aflatoxin aldehyde reductase)	AKR7A2	8574
202140_s_at	CDC-like kinase 3	CLK3	1198
202141_s_at	COP9 signalosome subunit 8	COPS8	10920
202142_at	COP9 signalosome subunit 8	COPS8	10920
202143_s_at	COP9 signalosome subunit 8	COPS8	10920
202144_s_at	adenylosuccinate lyase	ADSL	158
202145_at	lymphocyte antigen 6 complex; locus E	LY6E	4061
202146_at	interferon-related developmental regulator 1	IFRD1	3475
202147_s_at	interferon-related developmental regulator 1	IFRD1	3475
202148_s_at	pyrroline-5-carboxylate reductase 1	PYCR1	5831
202149_at	neural precursor cell expressed; developmentally down-regulated 9	NEDD9	4739
202150_s_at	neural precursor cell expressed; developmentally down-regulated 9	NEDD9	4739
202151_s_at	UBA domain containing 1	UBAC1	10422
202152_x_at	upstream transcription factor 2; c-fos interacting	USF2	7392
202153_s_at	nucleoporin 62kDa	NUP62	23636
202154_x_at	tubulin; beta 3 class III	TUBB3	10381
202155_s_at	nucleoporin 214kDa	NUP214	8021
202156_s_at	CUGBP; Elav-like family member 2	CELF2	10659
202157_s_at	CUGBP; Elav-like family member 2	CELF2	10659
202158_s_at	CUGBP; Elav-like family member 2	CELF2	10659
202159_at	phenylalanyl-tRNA synthetase; alpha subunit	FARSA	2193
202160_at	CREB binding protein	CREBBP	1387
202161_at	protein kinase N1	PKN1	5585
202162_s_at	CCR4-NOT transcription complex; subunit 8	CNOT8	9337
202163_s_at	CCR4-NOT transcription complex; subunit 8	CNOT8	9337
202164_s_at	CCR4-NOT transcription complex; subunit 8	CNOT8	9337
202165_at	protein phosphatase 1; regulatory (inhibitor) subunit 2	PPP1R2	5504
202166_s_at	protein phosphatase 1; regulatory (inhibitor) subunit 2	PPP1R2	5504
202167_s_at	MMS19 nucleotide excision repair homolog (S. cerevisiae)	MMS19	64210
202168_at	adenylate kinase 6 /// TAF9 RNA polymerase II; TATA box binding protein (TBP)-associated factor; 32kDa	AK6 /// TAF9	6880 /// 102157402
202169_s_at	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase	AASDHPPT	60496
202170_s_at	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase	AASDHPPT	60496
202171_at	vascular endothelial zinc finger 1	VEZF1	7716
202172_at	vascular endothelial zinc finger 1	VEZF1	7716
202173_s_at	vascular endothelial zinc finger 1	VEZF1	7716
202174_s_at	pericentriolar material 1	PCM1	5108
202175_at	chondroitin polymerizing factor	CHPF	79586
202176_at	excision repair cross-complementation group 3	ERCC3	2071
202177_at	growth arrest-specific 6	GAS6	2621
202178_at	protein kinase C; zeta	PRKCZ	5590
202179_at	bleomycin hydrolase	BLMH	642
202180_s_at	major vault protein	MVP	9961
202181_at	KIAA0247	KIAA0247	9766
202182_at	K(lysine) acetyltransferase 2A	KAT2A	2648
202183_s_at	kinesin family member 22	KIF22	3835
202184_s_at	nucleoporin 133kDa	NUP133	55746
202185_at	procollagen-lysine; 2-oxoglutarate 5-dioxygenase 3	PLOD3	8985
202186_x_at	protein phosphatase 2; regulatory subunit B'; alpha	PPP2R5A	5525
202187_s_at	protein phosphatase 2; regulatory subunit B'; alpha	PPP2R5A	5525
202188_at	nucleoporin 93kDa	NUP93	9688
202189_x_at	microRNA 4745 /// polypyrimidine tract binding protein 1	MIR4745 /// PTBP1	5725 /// 100616459
202190_at	cleavage stimulation factor; 3' pre-RNA; subunit 1; 50kDa	CSTF1	1477
202191_s_at	growth arrest-specific 7	GAS7	8522
202192_s_at	growth arrest-specific 7	GAS7	8522
202193_at	LIM domain kinase 2	LIMK2	3985
202194_at	transmembrane emp24 protein transport domain containing 5	TMED5	50999
202195_s_at	transmembrane emp24 protein transport domain containing 5	TMED5	50999
202196_s_at	dickkopf WNT signaling pathway inhibitor 3	DKK3	27122
202197_at	myotubularin related protein 3	MTMR3	8897
202198_s_at	myotubularin related protein 3	MTMR3	8897
202199_s_at	SRSF protein kinase 1	SRPK1	6732
202200_s_at	SRSF protein kinase 1	SRPK1	6732
202201_at	biliverdin reductase B (flavin reductase (NADPH))	BLVRB	645
202202_s_at	laminin; alpha 4	LAMA4	3910
202203_s_at	autocrine motility factor receptor; E3 ubiquitin protein ligase	AMFR	267
202204_s_at	autocrine motility factor receptor; E3 ubiquitin protein ligase	AMFR	267
202205_at	vasodilator-stimulated phosphoprotein	VASP	7408
202206_at	ADP-ribosylation factor-like 4C	ARL4C	10123
202207_at	ADP-ribosylation factor-like 4C	ARL4C	10123
202208_s_at	ADP-ribosylation factor-like 4C	ARL4C	10123
202209_at	LSM3 homolog; U6 small nuclear RNA associated (S. cerevisiae)	LSM3	27258
202210_x_at	glycogen synthase kinase 3 alpha	GSK3A	2931
202211_at	ADP-ribosylation factor GTPase activating protein 3	ARFGAP3	26286
202212_at	pescadillo ribosomal biogenesis factor 1	PES1	23481
202213_s_at	cullin 4B	CUL4B	8450
202214_s_at	cullin 4B	CUL4B	8450
202215_s_at	nuclear transcription factor Y; gamma	NFYC	4802
202216_x_at	nuclear transcription factor Y; gamma	NFYC	4802
202217_at	chromosome 21 open reading frame 33	C21orf33	8209
202218_s_at	fatty acid desaturase 2	FADS2	9415
202219_at	solute carrier family 6 (neurotransmitter transporter); member 8	SLC6A8	6535
202220_at	KIAA0907	KIAA0907	22889
202221_s_at	E1A binding protein p300	EP300	2033
202222_s_at	desmin	DES	1674
202223_at	STT3A; subunit of the oligosaccharyltransferase complex (catalytic)	STT3A	3703
202224_at	v-crk avian sarcoma virus CT10 oncogene homolog	CRK	1398
202225_at	v-crk avian sarcoma virus CT10 oncogene homolog	CRK	1398
202226_s_at	v-crk avian sarcoma virus CT10 oncogene homolog	CRK	1398
202227_s_at	bromodomain containing 8	BRD8	10902
202228_s_at	neuroplastin	NPTN	27020
202229_s_at	calcium homeostasis endoplasmic reticulum protein	CHERP	10523
202230_s_at	calcium homeostasis endoplasmic reticulum protein	CHERP	10523
202231_at	eukaryotic translation initiation factor 3; subunit M	EIF3M	10480
202232_s_at	eukaryotic translation initiation factor 3; subunit M	EIF3M	10480
202233_s_at	ubiquinol-cytochrome c reductase hinge protein /// ubiquinol-cytochrome c reductase hinge protein-like	UQCRH /// UQCRHL	7388 /// 440567
202234_s_at	solute carrier family 16 (monocarboxylate transporter); member 1	SLC16A1	6566
202235_at	solute carrier family 16 (monocarboxylate transporter); member 1	SLC16A1	6566
202236_s_at	solute carrier family 16 (monocarboxylate transporter); member 1	SLC16A1	6566
202237_at	uncharacterized LOC101928916 /// nicotinamide N-methyltransferase	LOC101928916 /// NNMT	4837 /// 101928916
202238_s_at	uncharacterized LOC101928916 /// nicotinamide N-methyltransferase	LOC101928916 /// NNMT	4837 /// 101928916
202239_at	poly (ADP-ribose) polymerase family; member 4	PARP4	143
202240_at	polo-like kinase 1	PLK1	5347
202241_at	tribbles pseudokinase 1	TRIB1	10221
202242_at	tetraspanin 7	TSPAN7	7102
202243_s_at	proteasome (prosome; macropain) subunit; beta type; 4	PSMB4	5692
202244_at	proteasome (prosome; macropain) subunit; beta type; 4	PSMB4	5692
202245_at	lanosterol synthase (2;3-oxidosqualene-lanosterol cyclase)	LSS	4047
202246_s_at	cyclin-dependent kinase 4	CDK4	1019
202247_s_at	metastasis associated 1	MTA1	9112
202248_at	E2F transcription factor 4; p107/p130-binding	E2F4	1874
202249_s_at	DDB1 and CUL4 associated factor 8	DCAF8	50717
202250_s_at	DDB1 and CUL4 associated factor 8	DCAF8	50717
202251_at	pre-mRNA processing factor 3	PRPF3	9129
202252_at	RAB13; member RAS oncogene family	RAB13	5872
202253_s_at	dynamin 2	DNM2	1785
202254_at	signal-induced proliferation-associated 1 like 1	SIPA1L1	26037
202255_s_at	signal-induced proliferation-associated 1 like 1	SIPA1L1	26037
202256_at	CD2 (cytoplasmic tail) binding protein 2	CD2BP2	10421
202257_s_at	CD2 (cytoplasmic tail) binding protein 2	CD2BP2	10421
202258_s_at	NEDD4 binding protein 2-like 2	N4BP2L2	10443
202259_s_at	NEDD4 binding protein 2-like 2	N4BP2L2	10443
202260_s_at	syntaxin binding protein 1	STXBP1	6812
202261_at	vacuolar protein sorting 72 homolog (S. cerevisiae)	VPS72	6944
202262_x_at	dimethylarginine dimethylaminohydrolase 2	DDAH2	23564
202263_at	cytochrome b5 reductase 1	CYB5R1	51706
202264_s_at	translocase of outer mitochondrial membrane 40 homolog (yeast)	TOMM40	10452
202265_at	BMI1 proto-oncogene; polycomb ring finger /// COMMD3-BMI1 readthrough	BMI1 /// COMMD3-BMI1	648 /// 100532731
202266_at	tyrosyl-DNA phosphodiesterase 2	TDP2	51567
202267_at	laminin; gamma 2	LAMC2	3918
202268_s_at	NEDD8 activating enzyme E1 subunit 1	NAE1	8883
202269_x_at	guanylate binding protein 1; interferon-inducible	GBP1	2633
202270_at	guanylate binding protein 1; interferon-inducible	GBP1	2633
202271_at	F-box protein 28	FBXO28	23219
202272_s_at	F-box protein 28	FBXO28	23219
202273_at	platelet-derived growth factor receptor; beta polypeptide	PDGFRB	5159
202274_at	actin; gamma 2; smooth muscle; enteric	ACTG2	72
202275_at	glucose-6-phosphate dehydrogenase	G6PD	2539
202276_at	split hand/foot malformation (ectrodactyly) type 1	SHFM1	7979
