ID	Gene_Title	Gene_Symbol	ENTREZ_GENE_ID
142977			
210869	proteasome 26S subunit; non-ATPase 14	PSMD14	10213
216900	pentatricopeptide repeat domain 3	PTCD3	55037
104952			
173989			
219494	fms related tyrosine kinase 1	FLT1	2321
205716	dpy-19 like 3 (C. elegans)	DPY19L3	147991
145063			
691124			
712308			
158115	cleavage stimulation factor subunit 3	CSTF3	1479
139841	homeobox and leucine zipper encoding	HOMEZ	57594
228704			
710681			
156372	MER proto-oncogene; tyrosine kinase	MERTK	10461
196765	Josephin domain containing 1	JOSD1	9929
233085			
167319			
162501	WD repeat domain 44	WDR44	54521
102279			
191363	potassium channel tetramerization domain containing 2	KCTD2	23510
542151	family with sequence similarity 101 member A	FAM101A	144347
122983			
192284			
187625	integrin subunit beta 1	ITGB1	3688
177369			
146130	TERF1 interacting nuclear factor 2	TINF2	26277
356563			
225271	lysine demethylase 5B	KDM5B	10765
105376	sedoheptulokinase	SHPK	23729
199399			
181219			
191285	collagen type IV alpha 6 chain	COL4A6	1288
144177	zinc finger matrin-type 2	ZMAT2	153527
207673			
129133	histone cluster 1; H2bi	HIST1H2BI	8346
200588	tyrosine kinase 2	TYK2	7297
191898	ATP binding cassette subfamily A member 12	ABCA12	26154
168754	oxysterol binding protein like 1A	OSBPL1A	114876
158196			
135648	synaptotagmin 16	SYT16	83851
373565			
157786	C-type lectin domain family 11 member A	CLEC11A	6320
110507			
710288			
111527	TBC1 domain family member 9B	TBC1D9B	23061
184009	periaxin	PRX	57716
210213			
148916	tripartite motif containing 35	TRIM35	23087
102384	ADAM metallopeptidase domain 28	ADAM28	10863
185313			
712822			
203594	required for meiotic nuclear division 5 homolog B	RMND5B	64777
116530	eukaryotic translation initiation factor 2B subunit gamma	EIF2B3	8891
168213	major histocompatibility complex; class II; DR beta 1	HLA-DRB1	3123
198420	olfactory receptor family 52 subfamily E member 6	OR52E6	390078
194502	solute carrier organic anion transporter family member 3A1	SLCO3A1	28232
104454	myosin heavy chain 13	MYH13	8735
120318	ubiquitin specific peptidase 32	USP32	84669
186980	SAGA complex associated factor 29	SGF29	112869
204067	intraflagellar transport 80	IFT80	57560
236152			
198929	zinc finger and BTB domain containing 39	ZBTB39	9880
217302	nucleoporin 98	NUP98	4928
114096	ribonuclease P/MRP subunit p30	RPP30	10556
166580	PILR alpha associated neural protein	PIANP	196500
169314	replication protein A2	RPA2	6118
193172	histone cluster 1; H3g	HIST1H3G	8355
196117			
166266			
696596			
177557			
165611			
232416			
125096			
224883	synergin; gamma	SYNRG	11276
215171	tetraspanin 12	TSPAN12	23554
160345			
219882	solute carrier family 25 member 24	SLC25A24	29957
156763	stromal antigen 3	STAG3	10734
157387	egl-9 family hypoxia inducible factor 3	EGLN3	112399
149749			
417829			
101693	DEAD-box helicase 23	DDX23	9416
231829			
219405	ELKS/RAB6-interacting/CAST family member 1	ERC1	23085
177613	structure specific recognition protein 1	SSRP1	6749
150701	caspase 5	CASP5	838
208861	trace amine associated receptor 5	TAAR5	9038
204813			
219699	calcium homeostasis modulator 1	CALHM1	255022
171467	nudix hydrolase 8	NUDT8	254552
159474			
229324			
197294			
222392			
109131			
226212			
211694	sterol O-acyltransferase 1	SOAT1	6646
136156	serpin family F member 2	SERPINF2	5345
226281	sodium leak channel; non-selective	NALCN	259232
133222			
211567	olfactory receptor family 51 subfamily E member 1	OR51E1	143503
149486	glutamate ionotropic receptor NMDA type subunit 1	GRIN1	2902
178216	v-myc avian myelocytomatosis viral oncogene neuroblastoma derived homolog	MYCN	4613
179857			
134716	RNA binding motif protein 23	RBM23	55147
134061	doublecortin domain containing 2	DCDC2	51473
138143			
144514			
180823			
200759	zinc finger protein 701	ZNF701	55762
212661	zinc finger CCHC-type containing 24	ZCCHC24	219654
193717	attractin	ATRN	8455
142902	SLX4 structure-specific endonuclease subunit	SLX4	84464
173268			
218739	phosphoinositide kinase; FYVE-type zinc finger containing	PIKFYVE	200576
227752			
236164			
202139	phosphatidylcholine transfer protein	PCTP	58488
177865			
169621			
709529			
195809			
210816	inositol monophosphatase 1	IMPA1	3612
106192	mitogen-activated protein kinase kinase kinase 8	MAP3K8	1326
169990	zinc finger DHHC-type containing 7	ZDHHC7	55625
207634			
101058			
211965	desmocollin 1	DSC1	1823
104059	elaC ribonuclease Z 2	ELAC2	60528
176280	family with sequence similarity 114 member A1	FAM114A1	92689
230589			
185378	hippocalcin like 4	HPCAL4	51440
148637	myosin IC	MYO1C	4641
109444	EWS RNA binding protein 1	EWSR1	2130
102788	spermidine synthase	SRM	6723
221632	calcium/calmodulin dependent protein kinase II beta	CAMK2B	816
121803	ribosomal protein L26 like 1	RPL26L1	51121
190888	mbt domain containing 1	MBTD1	54799
109196	transducin (beta)-like 1; Y-linked	TBL1Y	90665
100328			
107775			
214305			
166216	TBC1 domain family member 13	TBC1D13	54662
182363	coatomer protein complex subunit epsilon	COPE	11316
693982			
194386			
103769	RAN binding protein 6	RANBP6	26953
123496	protocadherin alpha 1///protocadherin alpha 2///protocadherin alpha 3///protocadherin alpha 4///protocadherin alpha 5///protocadherin alpha 6///protocadherin alpha 7///protocadherin alpha 8///protocadherin alpha 10///protocadherin alpha 11///protocadherin alpha 12///protocadherin alpha 13///protocadherin alpha subfamily C; 1///protocadherin alpha subfamily C; 2///protocadherin alpha 9	PCDHA1///PCDHA2///PCDHA3///PCDHA4///PCDHA5///PCDHA6///PCDHA7///PCDHA8///PCDHA10///PCDHA11///PCDHA12///PCDHA13///PCDHAC1///PCDHAC2///PCDHA9	56147///56146///56145///56144///56143///56142///56141///56140///56139///56138///56137///56136///56135///56134///9752
229397			
154806			
163795	N-terminal asparagine amidase	NTAN1	123803
169562	sphingosine-1-phosphate receptor 2	S1PR2	9294
200917	origin recognition complex subunit 3	ORC3	23595
228723			
232443			
164357	thymidine kinase 1	TK1	7083
155797	mediator complex subunit 11	MED11	400569
103458	SRY-box 7	SOX7	83595
213394			
157917	aurora kinase A	AURKA	6790
111550	histone cluster 1; H4k	HIST1H4K	8362
123185	tenascin XB	TNXB	7148
196999	tetraspanin 31	TSPAN31	6302
163342	protamine 2	PRM2	5620
693973			
209621	apurinic/apyrimidinic endodeoxyribonuclease 2	APEX2	27301
116635	phosphofructokinase; muscle	PFKM	5213
207506	F-box protein 30	FBXO30	84085
108702	hemoglobin subunit theta 1	HBQ1	3049
122143	ribulose-5-phosphate-3-epimerase	RPE	6120
202376	peptidylprolyl isomerase like 2	PPIL2	23759
219174	TAO kinase 2	TAOK2	9344
165434			
192168	pleiotropic regulator 1	PLRG1	5356
104245	proteasome 26S subunit; ATPase 5	PSMC5	5705
115837	NOP2/Sun RNA methyltransferase family member 6	NSUN6	221078
114924	glycine decarboxylase	GLDC	2731
126522			
207286	family with sequence similarity 175 member B	FAM175B	23172
225869			
715605	SPC24; NDC80 kinetochore complex component	SPC24	147841
100302	ALMS1; centrosome and basal body associated protein	ALMS1	7840
220110			
105959	translocator protein	TSPO	706
196301	anaplastic lymphoma receptor tyrosine kinase	ALK	238
205200	phosphatidylinositol-4;5-bisphosphate 3-kinase catalytic subunit beta	PIK3CB	5291
176083	serine incorporator 2	SERINC2	347735
196157	arginase 1	ARG1	383
101670	cartilage associated protein	CRTAP	10491
204912	olfactory receptor family 1 subfamily S member 1 (gene/pseudogene)	OR1S1	219959
146814	C-C motif chemokine ligand 3 like 3///C-C motif chemokine ligand 3 like 1	CCL3L3///CCL3L1	414062///6349
161949			
225983	phosphoglycerate mutase 2	PGAM2	5224
112476	Ras related GTP binding D	RRAGD	58528
504825			
716146			
130944			
150921	DAN polymerase delta 2; accessory subunit	POLD2	5425
493306			
139025	GDNF family receptor alpha like	GFRAL	389400
547032			
161523			
115479			
173181			
154691	claspin	CLSPN	63967
161441	bromodomain containing 3	BRD3	8019
224761			
131156			
232912			
449137			
187247	tRNA methyltransferase 10B	TRMT10B	158234
185443	ubiquitously transcribed tetratricopeptide repeat containing; Y-linked	UTY	7404
151826			
116785	DAB2 interacting protein	DAB2IP	153090
185974	lysophosphatidic acid receptor 5	LPAR5	57121
220267			
156275			
153554	butyrophilin like 8	BTNL8	79908
203602			
131693	E4F transcription factor 1	E4F1	1877
300522			
207344			
162223	glycogen synthase kinase 3 alpha	GSK3A	2931
195310	granzyme K	GZMK	3003
121480	A-kinase anchoring protein 4	AKAP4	8852
143731			
205123	WD and tetratricopeptide repeats 1	WDTC1	23038
165013			
232117			
169171	coiled-coil domain containing 88A	CCDC88A	55704
226577			
116792			
180485	lin-28 homolog B	LIN28B	389421
218564			
199702	TNF receptor associated factor 2	TRAF2	7186
533935			
193743			
691192			
189505	submaxillary gland androgen regulated protein 3B	SMR3B	10879
710141			
112159			
208820	regenerating family member 3 alpha	REG3A	5068
164822	nudix hydrolase 15	NUDT15	55270
707682			
158373			
107614	post-GPI attachment to proteins 3	PGAP3	93210
121512	IQ motif containing D	IQCD	115811
235148			
151386			
712677			
211865			
165122			
149353	DEP domain containing 5	DEPDC5	9681
109958	breast cancer metastasis-suppressor 1-like	BRMS1L	84312
174855			
167863	peptidase M20 domain containing 1	PM20D1	148811
227155			
202877	chromosome 1 open reading frame 101	C1orf101	257044
176014	acid sensing ion channel subunit 2	ASIC2	40
110063	fucosyltransferase 9	FUT9	10690
156602	transducin (beta)-like 1 X-linked receptor 1	TBL1XR1	79718
129139			
160273	zinc binding alcohol dehydrogenase domain containing 2	ZADH2	284273
224817			
181759	zinc finger protein 679	ZNF679	168417
207646			
108451	eukaryotic translation initiation factor 3 subunit E	EIF3E	3646
153070	KH homology domain containing 1	KHDC1	80759
148827	fibroblast growth factor 22	FGF22	27006
120429	ESX homeobox 1	ESX1	80712
184953			
229483			
186935	kallikrein related peptidase 6	KLK6	5653
117726	SR-related CTD associated factor 8	SCAF8	22828
130437			
176899	C-X-C motif chemokine ligand 8	CXCL8	3576
211296			
235021	STEAP3 metalloreductase	STEAP3	55240
231202			
125804	NADH:ubiquinone oxidoreductase complex assembly factor 2	NDUFAF2	91942
157293			
189365	methylenetetrahydrofolate dehydrogenase; cyclohydrolase and formyltetrahydrofolate synthetase 1	MTHFD1	4522
232457			
235761			
105731	melanocortin 5 receptor	MC5R	4161
173983			
159841	BCAR1; Cas family scaffolding protein	BCAR1	9564
152311	COP9 signalosome subunit 6	COPS6	10980
148957	oxysterol binding protein 2	OSBP2	23762
236741			
188917			
153718	deoxythymidylate kinase	DTYMK	1841
128667	ribosomal protein L31	RPL31	6160
204262	activating transcription factor 5	ATF5	22809
115438	signal peptidase complex subunit 2	SPCS2	9789
179084	alpha kinase 1	ALPK1	80216
182404	growth differentiation factor 15	GDF15	9518
115422	ADP ribosylation factor like GTPase 6	ARL6	84100
101648	secretory leukocyte peptidase inhibitor	SLPI	6590
222125			
181746	major histocompatibility complex; class II; DQ beta 1	HLA-DQB1	3119
176550	lysine demethylase 5C	KDM5C	8242
231337			
110227	paired box 7	PAX7	5081
326916			
158655	chromosome 2 open reading frame 40	C2orf40	84417
702243			
142817	nicolin 1	NICN1	84276
107396	adenylate cyclase 8	ADCY8	114
697295			
131560			
160200			
200051			
114650	serpin family B member 5	SERPINB5	5268
112732	peroxisomal biogenesis factor 11 gamma	PEX11G	92960
170554			
227514			
133236	RAD54-like 2 (S. cerevisiae)	RAD54L2	23132
204370	proteoglycan 2; pro eosinophil major basic protein	PRG2	5553
119955	protein kinase cAMP-dependent type II regulatory subunit alpha	PRKAR2A	5576
216001	olfactory receptor family 51 subfamily V member 1	OR51V1	283111
224256			
384041			
154654	WD repeat domain 66	WDR66	144406
146015			
533389			
144803			
145349	neutrophil cytosolic factor 2	NCF2	4688
121751	transmembrane protein 243	TMEM243	79161
140390			
118109	centrosomal protein 290	CEP290	80184
183495	ubiquitin like modifier activating enzyme 7	UBA7	7318
121331	ETS variant 6	ETV6	2120
196397	ring finger protein 32	RNF32	140545
111748	HtrA serine peptidase 1	HTRA1	5654
183385			
689994			
139014	adiponectin receptor 2	ADIPOR2	79602
175337			
201520			
135983	WD repeat domain 61	WDR61	80349
100159	GRB2 associated binding protein 3	GAB3	139716
705806			
169095			
119571			
234736	septin 7	SEPT7	989
158661	lysine demethylase 4B	KDM4B	23030
235880	centriolin	CNTRL	11064
208668	bystin like	BYSL	705
222912	DNA damage inducible 1 homolog 1	DDI1	414301
637185			
180479	ribosomal protein L13a	RPL13A	23521
165034	interleukin 22 receptor subunit alpha 1	IL22RA1	58985
203126	pyrroline-5-carboxylate reductase family member 2	PYCR2	29920
221134			
189755			
163648	small cell adhesion glycoprotein	SMAGP	57228
217443	tubulin alpha 1a	TUBA1A	7846
222925			
113751	REST corepressor 2	RCOR2	283248
705174			
520680			
115874			
478754			
232516			
617943			
159963			
218235			
213370	inositol polyphosphate-5-phosphatase B	INPP5B	3633
127934			
230080			
186435	formyl peptide receptor 1	FPR1	2357
707277			
119636			
225003			
208963	basal body orientation factor 1	BBOF1	80127
232466			
216535	SEC62 homolog; preprotein translocation factor	SEC62	7095
229635			
182864	nicotinamide nucleotide adenylyltransferase 3	NMNAT3	349565
167635	argininosuccinate synthase 1	ASS1	445
206612	Ras interacting protein 1	RASIP1	54922
161532	lipase maturation factor 1	LMF1	64788
131617	amyloid beta precursor like protein 1	APLP1	333
114704			
161567	poly(A) polymerase gamma	PAPOLG	64895
183811			
202427	SET domain containing 9	SETD9	133383
221147			
206833	ubiquitin protein ligase E3C	UBE3C	9690
147923	myeloid derived growth factor	MYDGF	56005
200665	glycerol-3-phosphate acyltransferase 3	GPAT3	84803
198510	protein kinase AMP-activated catalytic subunit alpha 1	PRKAA1	5562
113676			
230045	chromosome 12 open reading frame 42	C12orf42	374470
190934	serine/threonine kinase 11 interacting protein	STK11IP	114790
110684			
105895	cholinergic receptor nicotinic delta subunit	CHRND	1144
228366			
10715276			
198106	enabled homolog (Drosophila)	ENAH	55740
120839			
232091			
202880	protein arginine methyltransferase 2	PRMT2	3275
160490	heat shock protein 90 alpha family class A member 1	HSP90AA1	3320
124147			
101913			
104771	interleukin 18 receptor accessory protein	IL18RAP	8807
224565	serine hydrolase-like 2	SERHL2	253190
132946			
160832	alpha-1-B glycoprotein	A1BG	1
214267	insulin like growth factor 2	IGF2	3481
125051	NEDD4 binding protein 2	N4BP2	55728
104200	trafficking protein particle complex 2	TRAPPC2	6399
217106			
209629	E2F transcription factor 2	E2F2	1870
185969	nebulette	NEBL	10529
176153	tetraspanin 9	TSPAN9	10867
189195	ADAM metallopeptidase with thrombospondin type 1 motif 7	ADAMTS7	11173
198050			
702747			
123464	spectrin alpha; erythrocytic 1	SPTA1	6708
228333			
116006			
114663	lymphocyte cytosolic protein 2	LCP2	3937
183976	essential meiotic structure-specific endonuclease 1	EME1	146956
210319	LYR motif containing 2	LYRM2	57226
137690	interleukin 3	IL3	3562
141103			
133979	kelch like family member 30	KLHL30	377007
195031			
177026	aph-1 homolog A; gamma-secretase subunit	APH1A	51107
114670	purinergic receptor P2Y14	P2RY14	9934
170090	desmoplakin	DSP	1832
219148			
153421	cAMP responsive element binding protein 3 like 1	CREB3L1	90993
105837	MAGE family member L2	MAGEL2	54551
207431	HAUS augmin like complex subunit 8	HAUS8	93323
170405	potassium channel tetramerization domain containing 11	KCTD11	147040
597050			
166782	sodium voltage-gated channel alpha subunit 9	SCN9A	6335
179073	heterogeneous nuclear ribonucleoprotein L like	HNRNPLL	92906
179328	RuvB like AAA ATPase 1	RUVBL1	8607
163709	zinc finger and SCAN domain containing 9	ZSCAN9	7746
117864			
187982			
167536			
225457			
143169	mitogen-activated protein kinase kinase kinase kinase 2	MAP4K2	5871
138847	zinc finger protein 44	ZNF44	51710
209214			
219026			
196940			
218394			
105619			
125681			
221709			
136760			
103341	abhydrolase domain containing 14A	ABHD14A	25864
683836			
713085			
175296	BCL2 like 2	BCL2L2	599
675933			
208774			
190014	secreted frizzled related protein 2	SFRP2	6423
142316	hydroxysteroid 11-beta dehydrogenase 1	HSD11B1	3290
164069	male-specific lethal 2 homolog (Drosophila)	MSL2	55167
115184	SYF2 pre-mRNA splicing factor	SYF2	25949
187272			
226327	calcium binding protein 5	CABP5	56344
235373			
103152	highly divergent homeobox	HDX	139324
304298	histone cluster 1; H3b	HIST1H3B	8358
413070			
226744	purinergic receptor P2X 2	P2RX2	22953
229186			
199221			
205068	T-box 6	TBX6	6911
231711			
195567			
211224	methyltransferase like 21C	METTL21C	196541
177346	sphingosine-1-phosphate receptor 1	S1PR1	1901
191994	glypican 4	GPC4	2239
219906			
104728			
182975			
125408			
164725	fibroblast activation protein alpha	FAP	2191
137281	capping actin protein of muscle Z-line alpha subunit 1	CAPZA1	829
121017	threonyl-tRNA synthetase 2; mitochondrial (putative)	TARS2	80222
233955	keratin associated protein 12-2	KRTAP12-2	353323
109321			
552778			
228667			
162286	zinc finger AN1-type containing 2B	ZFAND2B	130617
162998	cutC copper transporter	CUTC	51076
199838	anoctamin 4	ANO4	121601
156213	epsin 3	EPN3	55040
694304			
230386			
135812	homeobox D11	HOXD11	3237
163290	serine hydrolase-like 2	SERHL2	253190
111836	family with sequence similarity 3 member C	FAM3C	10447
208277	perilipin 2	PLIN2	123
110076	coiled-coil domain containing 126	CCDC126	90693
197878			
148128	CD7 molecule	CD7	924
111389	NADPH oxidase 1	NOX1	27035
228867			
232025			
216499	WD repeat domain 46	WDR46	9277
207864			
155309	shroom family member 1	SHROOM1	134549
103553			
347307			
184933	CD99 molecule	CD99	4267
196146			
159777	erythropoietin	EPO	2056
105614	F-box protein 11	FBXO11	80204
206703	chromosome 9 open reading frame 16	C9orf16	79095
111487	IDNK; gluconokinase	IDNK	414328
235617			
214141	transmembrane protein 81	TMEM81	388730
130353			
163223	Rab interacting lysosomal protein like 1	RILPL1	353116
196253	G protein-coupled receptor 160	GPR160	26996
235225			
171969			
279158			
235418			
175789	suppressor of glucose; autophagy associated 1	SOGA1	140710
136819			
195490			
114369	homeobox A9	HOXA9	3205
174151			
220647			
101083	5-oxoprolinase (ATP-hydrolysing)	OPLAH	26873
147818			
101044	zinc finger protein 454	ZNF454	285676
104996	myocardial zonula adherens protein	MYZAP	100820829
225536			
220577			
125592	nuclear transcription factor; X-box binding 1	NFX1	4799
188340	zinc finger BED-type containing 4	ZBED4	9889
105508			
138746			
158887	solute carrier family 27 member 3	SLC27A3	11000
179869	solute carrier family 6 member 3	SLC6A3	6531
490209			
129326	tRNA methyltransferase 6	TRMT6	51605
122757			
225624			
187677	phosphatase domain containing; paladin 1	PALD1	27143
317027	chromosome 3 open reading frame 35	C3orf35	339883
175901	thromboxane A synthase 1	TBXAS1	6916
590611			
232216			
222219	NEDD4 binding protein 1	N4BP1	9683
103976			
236125	vesicle transport through interaction with t-SNAREs 1B	VTI1B	10490
109860	olfactory receptor family 6 subfamily N member 2	OR6N2	81442
213318			
234407			
153609	claudin 5	CLDN5	7122
139878			
198352	tubulin alpha 4b	TUBA4B	80086
143907			
235229			
222346	tubulin beta class I	TUBB	203068
213903			
219522			
223562			
397378			
119874			
232179			
227184			
703604			
127770	TIR domain containing adaptor protein	TIRAP	114609
137559	amylo-alpha-1; 6-glucosidase; 4-alpha-glucanotransferase	AGL	178
104384	coagulation factor XIII A chain	F13A1	2162
197652	yippee like 1	YPEL1	29799
210049	H2A histone family member Y	H2AFY	9555
211938			
213169	coiled-coil domain containing 170	CCDC170	80129
162153	scaffold attachment factor B	SAFB	6294
142084			
232507			
159032	ATPase copper transporting alpha	ATP7A	538
216940	WD repeat domain 64	WDR64	128025
112323	contactin associated protein-like 2	CNTNAP2	26047
125712			
149554			
190995	casein alpha s1	CSN1S1	1446
518907			
235701			
228347			
218928	twist family bHLH transcription factor 2	TWIST2	117581
145059	potassium voltage-gated channel subfamily B member 2	KCNB2	9312
109876			
171551	potassium voltage-gated channel subfamily C member 3	KCNC3	3748
130951	polypyrimidine tract binding protein 2	PTBP2	58155
128174	clusterin	CLU	1191
141393	cAMP responsive element modulator	CREM	1390
211326	chromosome 18 open reading frame 21	C18orf21	83608
10709252			
142167			
708012			
102596	N-acylsphingosine amidohydrolase 1	ASAH1	427
10704669			
234121			
206317			
104080			
183195			
201746			
234138	THAP domain containing 3	THAP3	90326
120955	PTEN induced putative kinase 1	PINK1	65018
234754			
215843	ceroid-lipofuscinosis; neuronal 6; late infantile; variant	CLN6	54982
107676			
115890			
228286			
235347	BMS1; ribosome biogenesis factor	BMS1	9790
180302	glutaminase	GLS	2744
118478	solute carrier family 25 member 33	SLC25A33	84275
227140	peroxisomal; testis specific 1	PXT1	222659
224348			
119273	arachidonate lipoxygenase 3	ALOXE3	59344
467907			
108887	lysine methyltransferase 5A	KMT5A	387893
184778	secreted frizzled related protein 5	SFRP5	6425
304675			
102236	chromosome 2 open reading frame 42	C2orf42	54980
196687	nuclear receptor coactivator 7	NCOA7	135112
212831			
150667	MAGE family member D1	MAGED1	9500
232331			
120515	copper metabolism domain containing 1	COMMD1	150684
197363			
102161	ras homolog family member F; filopodia associated	RHOF	54509
142092	solute carrier family 14 member 2	SLC14A2	8170
118205	peptidyl arginine deiminase 2	PADI2	11240
183414	ribonuclease A family member 4	RNASE4	6038
209436	flavin adenine dinucleotide synthetase 1	FLAD1	80308
131948			
176646	leucine rich repeat containing 43	LRRC43	254050
153748	microcephalin 1	MCPH1	79648
161072	ankyrin repeat domain 42	ANKRD42	338699
197167	teneurin transmembrane protein 1	TENM1	10178
132811	olfactory receptor family 51 subfamily B member 4	OR51B4	79339
136663	HEAT repeat containing 6	HEATR6	63897
122895	protein tyrosine phosphatase; receptor type Z1	PTPRZ1	5803
631970			
152975			
125786			
716112			
109337			
202169	olfactory receptor family 52 subfamily N member 1	OR52N1	79473
127394			
127980			
235332			
207565	frizzled class receptor 1	FZD1	8321
180617	patched 1	PTCH1	5727
195134	centromere protein K	CENPK	64105
107290	DEAH-box helicase 36	DHX36	170506
142861			
180949			
111605	potassium channel tetramerization domain containing 6	KCTD6	200845
131931	intercellular adhesion molecule 3	ICAM3	3385
713916			
235123			
143822			
110654	MON1 homolog A; secretory trafficking associated	MON1A	84315
227921	tudor domain containing 5	TDRD5	163589
231855			
231278			
202971	cytochrome P450 family 21 subfamily A member 2	CYP21A2	1589
179428	unc-13 homolog D	UNC13D	201294
10526619			
233036			
175637	forkhead box P3	FOXP3	50943
230363			
209815	transcription elongation factor A1	TCEA1	6917
162407	SWI/SNF related; matrix associated; actin dependent regulator of chromatin subfamily c member 2	SMARCC2	6601
231934			
225244			
138549	Kruppel like factor 12	KLF12	11278
103413			
132937	PHD finger protein 8	PHF8	23133
156051	keratinocyte associated protein 3	KRTCAP3	200634
115831	peptidylprolyl isomerase like 6	PPIL6	285755
135145			
229170			
229195			
159112	lamin B receptor	LBR	3930
165173			
101108	protein kinase D3	PRKD3	23683
120424	HCLS1 binding protein 3	HS1BP3	64342
128505	mitochondrial ribosomal protein L1	MRPL1	65008
200629	PX domain containing 1	PXDC1	221749
296938			
173173	serrate; RNA effector molecule	SRRT	51593
130276	pregnancy specific beta-1-glycoprotein 9	PSG9	5678
228841			
179746	centrosomal protein 85	CEP85	64793
220507			
147436	microtubule associated protein 2	MAP2	4133
107710	heterogeneous nuclear ribonucleoprotein C (C1/C2)	HNRNPC	3183
244010			
282954			
100691	2-oxoglutarate and iron dependent oxygenase domain containing 1	OGFOD1	55239
178162	interleukin 1 receptor accessory protein like 1	IL1RAPL1	11141
213414			
219782	ganglioside induced differentiation associated protein 2	GDAP2	54834
159317			
161819	exosome component 7	EXOSC7	23016
139546	Zic family member 1	ZIC1	7545
226948	histone cluster 1; H4i	HIST1H4I	8294
158545			
224143			
222033			
186340	dehydrogenase/reductase 7B	DHRS7B	25979
705664			
108403			
203931	complement factor H related 3	CFHR3	10878
171023	intraflagellar transport 57	IFT57	55081
231268			
234008			
224282	nuclear factor related to kappaB binding protein	NFRKB	4798
227007			
213873			
100492			
235500	calcium voltage-gated channel subunit alpha1 A	CACNA1A	773
137873			
227872			
700268			
698818			
224460			
155934			
182938			
200774			
207854	ALG2; alpha-1;3/1;6-mannosyltransferase	ALG2	85365
224128	HNF1 homeobox B	HNF1B	6928
716632	olfactory receptor family 4 subfamily M member 1	OR4M1	441670
182225	beta-1;4-galactosyltransferase 7	B4GALT7	11285
191928			
176191	proline rich acidic protein 1	PRAP1	118471
133074			
122670	ZFP82 zinc finger protein	ZFP82	284406
116215	integrin subunit alpha 10	ITGA10	8515
144993	RNA polymerase II subunit A	POLR2A	5430
180202	cytochrome P450 family 27 subfamily A member 1	CYP27A1	1593
113291	MAGE family member B1	MAGEB1	4112
212496	MAF1 homolog; negative regulator of RNA polymerase III	MAF1	84232
138995	pyruvate kinase; muscle	PKM	5315
201190			
208266			
235548			
135724	multiple EGF like domains 11	MEGF11	84465
121981			
593498	novel prostate-specific antigen	NPSA	266811
223470			
126548	SRY-box 18	SOX18	54345
162920			
199062	storkhead box 2	STOX2	56977
313919			
178151			
172026			
101140	chondroitin sulfate N-acetylgalactosaminyltransferase 1	CSGALNACT1	55790
126995	lens intrinsic membrane protein 2	LIM2	3982
105298	splicing factor 3b subunit 4	SF3B4	10262
206021	dehydrogenase/reductase 11	DHRS11	79154
227916			
233289			
131844			
115508			
103271			
232186			
178632			
128846	alkB homolog 1; histone H2A dioxygenase	ALKBH1	8846
122491	TATA-box binding protein	TBP	6908
132205	formin like 3	FMNL3	91010
115251			
169718	negative elongation factor complex member E	NELFE	7936
105700	archaelysin family metallopeptidase 1	AMZ1	155185
213707			
136062	scratch family transcriptional repressor 1	SCRT1	83482
220131			
105861	tripartite motif containing 3	TRIM3	10612
229135			
104893			
105289			
119665	Tax1 binding protein 3	TAX1BP3	30851
107034	transmembrane protein 59	TMEM59	9528
193064	inhibin beta A subunit	INHBA	3624
228896			
178238	LIM domain only 4	LMO4	8543
158702	carbonic anhydrase 5B	CA5B	11238
143961	pyrimidinergic receptor P2Y4	P2RY4	5030
175816	RNA binding region (RNP1; RRM) containing 3	RNPC3	55599
143873	ribosomal protein S12	RPS12	6206
130396	mannose binding lectin 2	MBL2	4153
102792			
142679			
129222	transmembrane 4 L six family member 19	TM4SF19	116211
164563	centromere protein J	CENPJ	55835
712883			
175848	GINS complex subunit 4	GINS4	84296
140489			
112052	adaptor related protein complex 1 mu 2 subunit	AP1M2	10053
171202	SIVA1 apoptosis inducing factor	SIVA1	10572
111501	protein tyrosine phosphatase; receptor type T	PTPRT	11122
168727	zinc finger and SCAN domain containing 26	ZSCAN26	7741
201817			
188013	proline rich and Gla domain 3	PRRG3	79057
670822	keratin associated protein 6-1	KRTAP6-1	337966
222092			
230095			
151877	potassium voltage-gated channel interacting protein 3	KCNIP3	30818
117299	RELT tumor necrosis factor receptor	RELT	84957
158651	RAD51 recombinase	RAD51	5888
224186			
203779			
130287	gamma-aminobutyric acid type A receptor epsilon subunit	GABRE	2564
128302			
215447			
112586	galectin 2	LGALS2	3957
233764			
234020	integrator complex subunit 5	INTS5	80789
105091	cystatin like 1	CSTL1	128817
151525			
144632			
206485	zinc finger protein 672	ZNF672	79894
114855	phospholipid phosphatase 7 (inactive)	PLPP7	84814
177984			
222601			
110046	UTP14; small subunit processome component homolog C (S. cerevisiae)	UTP14C	9724
177542			
136522	transmembrane protein 18	TMEM18	129787
116168			
174605	gamma-glutamyl hydrolase	GGH	8836
231206			
233961			
215764	UV radiation resistance associated	UVRAG	7405
202734	tubulin tyrosine ligase like 10	TTLL10	254173
105010	replication factor C subunit 3	RFC3	5983
165057	G protein-coupled receptor 107	GPR107	57720
161830			
177657			
134984	mitochondrial ribosomal protein L19	MRPL19	9801
168402	lactamase beta 2	LACTB2	51110
229079			
117625	patatin like phospholipase domain containing 8	PNPLA8	50640
167385	SRY-box 15	SOX15	6665
148685	proline-serine-threonine phosphatase interacting protein 1	PSTPIP1	9051
